Time,data
1501.404,-0.19448275864124298
1502.552,0.06802721321582794
1504.404,0.33076924085617065
1506.204,-0.02461538463830948
1507.652,-0.40166667103767395
1508.256,-0.4420168101787567
1508.504,-0.31333333253860474
1508.904,-0.11311475187540054
1509.052,-0.03471074253320694
1511.404,0.44285714626312256
1513.004,0.13457943499088287
1513.356,-0.15229357779026031
1513.852,-0.4381818175315857
1515.352,0.06851851940155029
1516.304,0.6174757480621338
1516.952,0.6435643434524536
1582.552,-0.40312498807907104
1582.904,-0.23759397864341736
1583.504,0.06562499701976776
1584.252,0.35839998722076416
1584.652,0.4449612498283386
1585.004,0.4066115617752075
1585.552,0.20330578088760376
1585.904,0.011666666716337204
1587.852,-0.22280701994895935
1588.204,-0.27079644799232483
1589.152,-0.003448275849223137
1589.504,0.18644067645072937
1589.704,0.26371681690216064
1590.104,0.4051724076271057
1591.408,-0.05087719112634659
1592.752,-0.37948718667030334
1593.304,-0.41896551847457886
1594.604,0.2214875966310501
1597.004,0.19847328960895538
1597.704,-0.0237762238830328
1598.352,-0.2377622425556183
1598.704,-0.297931045293808
1599.852,-0.05810810625553131
1600.204,0.10547944903373718
1600.904,0.2054421752691269
1601.004,0.18815790116786957
1601.852,0.05419354885816574
1603.504,-0.25
1603.604,-0.26938775181770325
1604.452,-0.2813793122768402
1604.804,-0.2028985470533371
1606.252,0.22370369732379913
1606.704,0.48372092843055725
1607.108,0.4692307710647583
1607.652,0.20967741310596466
1608.704,-0.28730159997940063
1610.004,-0.3984000086784363
1610.252,-0.3219512104988098
1611.204,0.05161290243268013
1611.552,0.341379314661026
1612.504,0.3025210201740265
1612.852,0.18305084109306335
1613.452,-0.04482758790254593
1614.004,-0.30413222312927246
1614.604,-0.35371899604797363
1615.808,0.15447154641151428
1618.752,0.0990825667977333
1620.052,-0.13644859194755554
1622.904,0.07428571581840515
1623.152,0.12815533578395844
1624.452,0.07238095253705978
1625.256,-0.06476190686225891
1626.404,-0.17431192100048065
1628.604,0.15740740299224854
1630.752,0.1111111119389534
1631.104,0.031481482088565826
1633.452,-0.06909091025590897
1634.408,-0.030188679695129395
1635.352,0.11809524148702621
1636.008,0.21904762089252472
1636.304,0.21320754289627075
1638.404,-0.18640775978565216
1638.756,-0.36571428179740906
1638.904,-0.3980769217014313
1640.152,0.0882352963089943
1641.456,0.5607843399047852
1642.408,0.49714285135269165
1642.652,0.21698112785816193
1643.704,-0.2528301775455475
1645.204,-0.1517857164144516
1646.152,0.20000000298023224
1647.452,0.2769230902194977
1647.804,0.24869565665721893
1648.752,-0.106451615691185
1649.104,-0.29160305857658386
1650.552,-0.15041323006153107
1650.652,-0.08702290058135986
1651.052,0.12682926654815674
1652.004,0.18045112490653992
1652.356,0.14776119589805603
1652.904,0.06456693261861801
1653.852,-0.14193548262119293
1654.408,-0.2819672226905823
1655.704,0.03076923079788685
1656.652,0.33728814125061035
1657.004,0.4082644581794739
1657.604,0.2474576234817505
1657.952,0.05528455227613449
1658.752,-0.2495867758989334
1659.052,-0.32459017634391785
1659.704,-0.30000001192092896
1660.304,-0.08099173754453659
1660.404,-0.03999999910593033
1660.752,0.16875000298023224
1661.152,0.28333333134651184
1662.904,-0.15590551495552063
1664.304,-0.3954545557498932
1665.304,-0.17846153676509857
1665.504,-0.05522388219833374
1666.504,0.2652173936367035
1667.904,0.158273383975029
1668.204,0.027142856270074844
1668.904,-0.14326241612434387
1669.904,-0.12297297269105911
1670.604,-0.004000000189989805
1670.952,0.0770186334848404
1671.152,0.11625000089406967
1672.404,0.07388535141944885
1672.652,0.034939758479595184
1674.152,-0.14235293865203857
1675.204,-0.17058824002742767
1676.504,0.014117646962404251
1676.652,0.051428571343421936
1677.304,0.13928571343421936
1677.86,0.12325581163167953
1679.204,-0.09655172377824783
1679.952,-0.22588235139846802
1680.404,-0.22312138974666595
1681.252,-0.03757575899362564
1681.752,0.13664595782756805
1682.204,0.23522011935710907
1682.552,0.24900662899017334
1685.004,-0.29230770468711853
1686.304,-0.31470587849617004
