Time,data
2569.36,-0.3887999951839447
2570.66,-0.22384615242481232
2573.264,0.27071428298950195
2573.904,0.36689189076423645
2574.704,0.27579617500305176
2575.356,0.13540372252464294
2575.756,0.05443786829710007
2576.656,-0.04124293848872185
2577.956,-0.06741572916507721
2578.356,-0.0615384615957737
2579.256,-0.032967034727334976
2579.656,-0.020441988483071327
2580.556,-0.005172413773834705
2581.504,-0.0080924853682518
2581.956,-0.012359550222754478
2582.256,-0.015428571030497551
2583.204,-0.023076923564076424
2583.604,-0.02699386514723301
2585.204,-0.024390242993831635
2587.056,-0.01875000074505806
2587.956,-0.019480518996715546
2589.956,-0.038650307804346085
2590.404,-0.050314463675022125
2590.956,-0.04833333194255829
2591.304,-0.04775280877947807
2591.804,-0.04378378391265869
2593.504,-0.0340782105922699
2594.904,-0.015934066846966743
2595.156,-0.013559321872889996
2596.056,-0.007471264339983463
2597.104,-0.005747126415371895
2597.204,-0.0050847455859184265
2597.66,-0.002793296007439494
2597.804,-0.002222222276031971
2599.104,0.012637362815439701
2599.356,0.017277486622333527
2599.46,0.019587628543376923
2601.104,0.032474227249622345
2601.404,0.03422459959983826
2602.404,0.0260869562625885
2603.356,0.01073446311056614
2603.456,0.008888889104127884
2604.656,-0.0005524861626327038
2604.956,-0.002259887056425214
2606.156,-0.003409090917557478
2607.204,-0.0117647061124444
2607.556,-0.016766466200351715
2608.704,-0.026380367577075958
2610.256,-0.023312883451581
2611.256,-0.017419354990124702
2612.556,-0.0006666666595265269
2612.956,0.008053691126406193
2613.804,0.02152777835726738
2614.604,0.026865672320127487
2615.004,0.0253521129488945
2615.756,0.022627737373113632
2615.904,0.02158273383975029
2616.304,0.019402984529733658
2616.404,0.018705036491155624
2616.504,0.0192592591047287
2617.456,0.014583333395421505
2618.756,0.001986755058169365
2618.856,0.0006756756920367479
2619.656,-0.01082802563905716
2620.056,-0.015950920060276985
2620.96,-0.020779220387339592
2622.404,-0.011250000447034836
2622.856,-0.0038961039390414953
2623.204,0.0019736841786652803
2623.704,0.009722222574055195
2624.156,0.015231788158416748
2624.504,0.021476510912179947
2625.456,0.0324324332177639
2627.356,0.03863636404275894
2627.704,0.03503649681806564
2628.608,0.02265625074505806
2628.904,0.013492063619196415
2630.504,-0.009285714477300644
2630.904,-0.015328466892242432
2632.056,-0.002877697814255953
2632.404,0.002797202905640006
2633.356,0.009333333000540733
2633.604,0.009868420660495758
2635.404,0.0
2635.704,-0.004999999888241291
2636.356,-0.011976048350334167
2637.056,-0.021264368668198586
2638.004,-0.03743016719818115
2638.204,-0.04318181797862053
2639.856,-0.06829268485307693
2640.756,-0.07106918096542358
2641.804,-0.06078431382775307
2644.304,-0.0018867924809455872
2644.656,0.013414634391665459
2645.604,0.02023809589445591
2645.904,0.0186746995896101
2646.504,0.0121387280523777
2647.008,0.0034682080149650574
2647.456,-0.004395604599267244
2647.808,-0.011111111380159855
2649.004,-0.025925925001502037
2649.456,-0.03563829883933067
2650.056,-0.04491978511214256
2650.404,-0.051336899399757385
2650.804,-0.05549738183617592
2651.704,-0.06102564185857773
2652.104,-0.06288659572601318
2653.256,-0.05863874405622482
2653.756,-0.05439560487866402
2654.104,-0.04782608523964882
2654.956,-0.03387096896767616
2655.304,-0.027956988662481308
2656.256,-0.013559321872889996
2657.856,0.004022988490760326
2658.204,0.008571428246796131
2658.304,0.009392265230417252
2659.556,0.00935672502964735
2659.956,0.008522727526724339
2661.356,-0.0026881720405071974
2661.904,-0.011855670250952244
2662.856,-0.018686868250370026
2664.456,-0.01746031828224659
2665.756,-0.005263158120214939
2668.004,0.0012738853693008423
2668.356,0.0025477707386016846
2668.908,0.0013157895300537348
2670.456,-0.006382978521287441
2670.804,-0.0076388888992369175
2671.756,-0.002142857061699033
2672.656,0.009923663921654224
2673.456,0.020454544574022293
2673.656,0.023664122447371483
2674.604,0.042975205928087234
2674.704,0.04462809860706329
2676.956,0.07500000298023224
2677.056,0.07565217465162277
2678.256,0.05289256200194359
2678.604,0.03412698581814766
2679.756,-0.00937500037252903
2680.356,-0.03333333507180214
2681.704,-0.04265734180808067
2681.956,-0.04305555671453476
2682.904,-0.03758389130234718
2683.308,-0.03493150696158409
2684.604,-0.0357142873108387
2685.508,-0.03888889029622078
2685.856,-0.043065693229436874
2686.804,-0.05037036910653114
2687.156,-0.05263157933950424
2687.856,-0.04962962865829468
2690.404,-0.004651162773370743
2690.904,0.012000000104308128
2691.004,0.012598425149917603
2691.256,0.012195121496915817
2694.056,-0.046268656849861145
2695.004,-0.05801526829600334
2695.356,-0.0533333346247673
2696.304,-0.031111111864447594
2696.604,-0.01970802992582321
2697.604,0.0030534351244568825
