Time,data
3826.516,-0.3588121235370636
3827.164,-0.2536325454711914
3827.716,0.012340630404651165
3828.116,0.16645589470863342
3829.416,-0.11729984730482101
3830.716,-0.1870296150445938
3830.916,0.026584338396787643
3831.416,0.083640456199646
3831.616,0.06859662383794785
3831.864,0.06568720936775208
3832.364,0.03956695273518562
3832.916,-0.010030399076640606
3833.82,-0.03974325582385063
3834.164,-0.04401271790266037
3835.016,-0.04226928576827049
3835.364,-0.02362232841551304
3835.764,-0.02005179598927498
3837.016,-0.04425967484712601
3837.364,-0.006751747336238623
3838.316,-0.0027958902064710855
3839.264,-0.0007039627525955439
3839.564,0.01690160669386387
3840.564,0.0037866642232984304
3841.516,-0.010911158286035061
3842.516,-0.011475306935608387
3843.764,0.009846084751188755
3844.716,0.03543652966618538
3845.064,0.04042322561144829
3845.764,0.050544753670692444
3846.664,0.03786409646272659
3847.016,0.004996669478714466
3847.964,0.025791125372052193
3848.516,0.023436831310391426
3848.616,0.0004767740610986948
3849.064,0.0022694128565490246
3849.464,0.008687062188982964
3850.72,0.04242929816246033
3851.664,0.024388905614614487
3852.02,-0.010138249956071377
3853.364,0.02179877832531929
3854.52,0.025337083265185356
3855.116,-0.004223224241286516
3856.016,-0.013062037527561188
3856.564,-0.018784115090966225
3857.516,-0.020816577598452568
3858.12,-0.024961641058325768
3858.516,-0.023859931156039238
3859.564,-0.03489159420132637
3859.964,-0.023521248251199722
3860.516,-0.02129228040575981
3863.216,-0.09669443219900131
3864.464,0.019675809890031815
3864.816,0.1270367056131363
3865.264,0.13130231201648712
3865.716,0.04745156317949295
3867.516,-0.08267364650964737
3867.864,-0.1871872842311859
3868.316,-0.23152631521224976
3868.916,-0.15680429339408875
3869.364,-0.016243116930127144
3869.816,0.05206263065338135
3870.164,0.039681244641542435
3871.916,-0.2065701186656952
3872.116,-0.04752778261899948
3872.564,-0.08234073221683502
3872.664,0.05404025316238403
3873.916,-0.08016875386238098
3874.416,-0.16280554234981537
3874.964,-0.10957004874944687
3876.664,0.003381729358807206
3877.664,0.20997193455696106
3878.016,0.2807924151420593
3878.12,0.28755804896354675
3879.616,0.11555705964565277
3880.364,-0.3613365590572357
3881.264,-0.4432484209537506
