Time,data
71.312,-0.21111111342906952
71.912,-0.16014492511749268
72.264,-0.1111111119389534
73.212,-0.03496503457427025
73.564,-0.003921568859368563
75.512,0.020370369777083397
75.96,0.025882352143526077
77.46,0.012857142835855484
77.812,0.0057142856530845165
79.412,-0.028740158304572105
79.76,-0.0391634963452816
81.412,-0.045538462698459625
81.76,-0.03841961920261383
82.112,-0.030913978815078735
83.712,0.004835589788854122
84.112,0.014097744598984718
84.912,0.02238805964589119
85.26,0.019250646233558655
86.212,0.014563106931746006
